Id,Label,timeset,modularity_class
1555426336,1555426336,,10
0871201976,0871201976,,10
0871202018,0871202018,,10
0534535097,0534535097,,10
0534349420,0534349420,,10
0834217643,0834217643,,10
080133103X,080133103X,,10
0889371776,0889371776,,10
0534363652,0534363652,,10
0849914965,0849914965,,10
0028040473,0028040473,,10
0890798540,0890798540,,10
0697241335,0697241335,,10
0321081757,0321081757,,10
0521639867,0521639867,,10
0805837558,0805837558,,10
0440237688,0440237688,,11
0822213265,0822213265,,11
1557344299,1557344299,,11
0807206210,0807206210,,11
0140376283,0140376283,,11
076458510X,076458510X,,11
0688093655,0688093655,,11
014130636X,014130636X,,11
1563084465,1563084465,,11
0698118545,0698118545,,11
0374480125,0374480125,,11
0808553992,0808553992,,11
0694524522,0694524522,,11
0064401847,0064401847,,11
0140360174,0140360174,,11
0590373544,0590373544,,11
0618055819,0618055819,,11
0399215409,0399215409,,11
0590371258,0590371258,,11
0590360809,0590360809,,11
0064472078,0064472078,,11
0374332657,0374332657,,11
0670532576,0670532576,,11
044022800X,044022800X,,11
0316809063,0316809063,,11
038071907X,038071907X,,11
0794501923,0794501923,,11
0440414466,0440414466,,11
0064470679,0064470679,,11
0531059596,0531059596,,11
0867094141,0867094141,,11
1883332893,1883332893,,11
0440229499,0440229499,,11
0590474138,0590474138,,11
1559946113,1559946113,,11
0380714752,0380714752,,11
0027425002,0027425002,,11
0316807222,0316807222,,11
0140379975,0140379975,,11
0380728850,0380728850,,11
0064400859,0064400859,,11
0794501958,0794501958,,11
0807261505,0807261505,,11
0064403688,0064403688,,11
0020446500,0020446500,,11
0140360034,0140360034,,11
0020435207,0020435207,,11
0374378487,0374378487,,11
0698117824,0698117824,,11
0440227534,0440227534,,11
0807262021,0807262021,,11
0451162536,0451162536,,11
1883332052,1883332052,,11
0807205958,0807205958,,11
0590065696,0590065696,,11
0399209336,0399209336,,11
0803726473,0803726473,,11
0060267380,0060267380,,11
059047412X,059047412X,,11
0140349812,0140349812,,11
0385321759,0385321759,,11
014038572X,014038572X,,11
0060274719,0060274719,,11
0425182797,0425182797,,11
086709415X,086709415X,,11
0590389270,0590389270,,11
0064407837,0064407837,,11
1557345422,1557345422,,11
0671866923,0671866923,,11
0439286069,0439286069,,11
0525423206,0525423206,,11
014034893X,014034893X,,11
0064409236,0064409236,,11
0618282319,0618282319,,11
0670910635,0670910635,,11
0874776309,0874776309,,11
0395575117,0395575117,,11
0553477862,0553477862,,11
0553263218,0553263218,,11
006026828X,006026828X,,11
0590366440,0590366440,,11
044022859X,044022859X,,11
0374480095,0374480095,,11
0374480133,0374480133,,11
0064461815,0064461815,,11
053105893X,053105893X,,11
1583371850,1583371850,,11
0694525618,0694525618,,11
0590373536,0590373536,,11
0899193803,0899193803,,11
0060233346,0060233346,,11
0698118812,0698118812,,11
0690040784,0690040784,,11
0890876509,0890876509,,11
0394482352,0394482352,,11
006440840X,006440840X,,11
0440403278,0440403278,,11
0395518482,0395518482,,11
1586091506,1586091506,,11
0152014683,0152014683,,11
0440407702,0440407702,,11
0833585568,0833585568,,11
0689718098,0689718098,,11
088103813X,088103813X,,11
0786812095,0786812095,,11
0786813202,0786813202,,11
0425101533,0425101533,,11
0064470598,0064470598,,11
1883332648,1883332648,,11
0140384510,0140384510,,11
0694700517,0694700517,,11
1550376438,1550376438,,11
080728050X,080728050X,,11
043913112X,043913112X,,11
0140373896,0140373896,,11
0380750252,0380750252,,11
0140386645,0140386645,,11
0690013590,0690013590,,11
0786221860,0786221860,,11
0590425994,0590425994,,11
0881039713,0881039713,,11
0064405710,0064405710,,11
0395510600,0395510600,,11
0881030392,0881030392,,11
0679853065,0679853065,,11
0440419468,0440419468,,11
0380713586,0380713586,,11
0786806214,0786806214,,11
083350925X,083350925X,,11
0679886966,0679886966,,11
0807275530,0807275530,,11
080728162X,080728162X,,11
0788719408,0788719408,,11
0449214923,0449214923,,12
1559276827,1559276827,,12
1580632246,1580632246,,12
0879804475,0879804475,,12
093530066X,093530066X,,12
097197540X,097197540X,,12
0879804203,0879804203,,12
0671887076,0671887076,,12
1559946725,1559946725,,12
1559276177,1559276177,,12
0312200773,0312200773,,12
0684825325,0684825325,,12
0671723650,0671723650,,12
1559273895,1559273895,,12
0811908399,0811908399,,12
193009714X,193009714X,,12
0679641033,0679641033,,12
0613140982,0613140982,,12
1559276924,1559276924,,12
1557385238,1557385238,,12
0671043218,0671043218,,12
1580632041,1580632041,,12
0471148881,0471148881,,12
0970039905,0970039905,,12
0761522212,0761522212,,12
0948390557,0948390557,,12
1559276835,1559276835,,12
0743529030,0743529030,,12
0943973171,0943973171,,12
1586210912,1586210912,,12
068522015X,068522015X,,12
0449219984,0449219984,,12
0937382019,0937382019,,12
0671799037,0671799037,,12
084236689X,084236689X,,12
0804104999,0804104999,,12
0452272815,0452272815,,12
0937539562,0937539562,,12
0451165209,0451165209,,12
0452275644,0452275644,,12
0940687453,0940687453,,12
0449911772,0449911772,,12
0743507800,0743507800,,12
0883910780,0883910780,,12
0451205367,0451205367,,12
0071387102,0071387102,,12
0762412550,0762412550,,12
0453008690,0453008690,,12
0743529065,0743529065,,12
1558743944,1558743944,,12
1565115694,1565115694,,12
0743517849,0743517849,,12
087516000X,087516000X,,12
1559276657,1559276657,,12
0962327204,0962327204,,12
0970753829,0970753829,,12
0449911578,0449911578,,12
0879800313,0879800313,,12
088289126X,088289126X,,12
0965574237,0965574237,,12
0965576078,0965576078,,12
0452279054,0452279054,,12
0671581864,0671581864,,12
0886840511,0886840511,,12
0449213501,0449213501,,12
1574101250,1574101250,,12
0671027034,0671027034,,12
0743517822,0743517822,,12
0671618601,0671618601,,12
0394586042,0394586042,,12
1567315682,1567315682,,12
1557094713,1557094713,,12
0887307841,0887307841,,12
0449001113,0449001113,,12
0805452265,0805452265,,12
0961395877,0961395877,,12
1559273917,1559273917,,12
9990808562,9990808562,,12
1884667139,1884667139,,12
0684845776,0684845776,,12
0940687291,0940687291,,12
1559276258,1559276258,,12
9998878713,9998878713,,12
076240969X,076240969X,,12
0671015206,0671015206,,12
1886284008,1886284008,,12
0743517814,0743517814,,12
093871659X,093871659X,,12
1879384493,1879384493,,12
0883910330,0883910330,,12
155935271X,155935271X,,12
0452266602,0452266602,,12
1559276851,1559276851,,12
1587410184,1587410184,,12
0743517865,0743517865,,12
0671775308,0671775308,,12
055327757X,055327757X,,12
0671635301,0671635301,,12
0071360530,0071360530,,12
0671505882,0671505882,,12
0671869965,0671869965,,12
0964593408,0964593408,,12
0743517873,0743517873,,12
0452270545,0452270545,,12
067179437X,067179437X,,12
1559276673,1559276673,,12
0671743228,0671743228,,12
0743517857,0743517857,,12
0134106717,0134106717,,12
0451174127,0451174127,,12
0471144479,0471144479,,12
094068747X,094068747X,,12
0875164838,0875164838,,12
0399128298,0399128298,,12
0671646788,0671646788,,12
0385495900,0385495900,,12
0740718584,0740718584,,12
0449911470,0449911470,,12
1580624766,1580624766,,12
0671700758,0671700758,,12
0449214931,0449214931,,12
0671708821,0671708821,,12
0805041087,0805041087,,12
0743420373,0743420373,,12
0135296374,0135296374,,12
0671579592,0671579592,,12
0446386367,0446386367,,12
1570429596,1570429596,,12
155994840X,155994840X,,12
0743517830,0743517830,,12
0694003611,0694003611,,13
0060247983,0060247983,,13
0881034053,0881034053,,13
0688156347,0688156347,,13
078945744X,078945744X,,13
076360013X,076360013X,,13
1895565375,1895565375,,13
0152016392,0152016392,,13
0399216596,0399216596,,13
0671748947,0671748947,,13
0898459958,0898459958,,13
0525441492,0525441492,,13
0152021728,0152021728,,13
0590225170,0590225170,,13
0061074292,0061074292,,13
0613284437,0613284437,,13
0763606758,0763606758,,13
068811718X,068811718X,,13
0805002014,0805002014,,13
0805017445,0805017445,,13
030716327X,030716327X,,13
0153002832,0153002832,,13
076111498X,076111498X,,13
0394847288,0394847288,,13
0590632124,0590632124,,13
0867164751,0867164751,,13
0448400413,0448400413,,13
0763621064,0763621064,,13
0694014354,0694014354,,13
0439254817,0439254817,,13
1575848163,1575848163,,13
0694004081,0694004081,,13
059044297X,059044297X,,13
0060254939,0060254939,,13
0152010661,0152010661,,13
0849959047,0849959047,,13
0064430189,0064430189,,13
1895565669,1895565669,,13
1568900333,1568900333,,13
068983568X,068983568X,,13
1552091090,1552091090,,13
1564024733,1564024733,,13
0395557011,0395557011,,13
0694700959,0694700959,,13
0500510539,0500510539,,13
1564026205,1564026205,,13
0394828992,0394828992,,13
0152863869,0152863869,,13
0399237720,0399237720,,13
0399226907,0399226907,,13
0525460292,0525460292,,13
0684823977,0684823977,,13
0307120007,0307120007,,13
0399208534,0399208534,,13
0448405202,0448405202,,13
0694700975,0694700975,,13
0399226281,0399226281,,13
1854303872,1854303872,,13
2894503342,2894503342,,13
0060207493,0060207493,,13
0802851185,0802851185,,13
1589250176,1589250176,,13
0590341251,0590341251,,13
0688091733,0688091733,,13
0060207663,0060207663,,13
0694012149,0694012149,,13
0399230033,0399230033,,13
0060254920,0060254920,,13
0152016023,0152016023,,13
0763605999,0763605999,,13
0927945053,0927945053,,13
0307303411,0307303411,,13
0590003682,0590003682,,13
0688147364,0688147364,,13
030712004X,030712004X,,13
0060207507,0060207507,,13
0060207655,0060207655,,13
0763619426,0763619426,,13
0152579958,0152579958,,13
0439403960,0439403960,,13
0689835604,0689835604,,13
0448189631,0448189631,,13
006009107X,006009107X,,13
0399213015,0399213015,,13
0698116496,0698116496,,13
0849959713,0849959713,,13
0152021337,0152021337,,13
0395900239,0395900239,,13
0694016713,0694016713,,13
0694014486,0694014486,,13
0694008621,0694008621,,13
0307162095,0307162095,,13
0689856601,0689856601,,13
0448022583,0448022583,,13
1929927266,1929927266,,13
067167949X,067167949X,,13
0863582206,0863582206,,13
0060214163,0060214163,,13
0439146712,0439146712,,13
0723244324,0723244324,,13
0395601150,0395601150,,13
0920668372,0920668372,,13
0060207485,0060207485,,13
0448401010,0448401010,,13
0970115512,0970115512,,13
0525446044,0525446044,,13
0064431789,0064431789,,13
0805047905,0805047905,,13
1567998933,1567998933,,13
0920668364,0920668364,,13
0399220496,0399220496,,13
0688091741,0688091741,,13
0525454993,0525454993,,13
0399224459,0399224459,,13
0618154248,0618154248,,13
0763615064,0763615064,,13
0525460756,0525460756,,13
0688159788,0688159788,,13
0152166939,0152166939,,13
0694006246,0694006246,,13
0152881832,0152881832,,13
0060010118,0060010118,,13
0060262257,0060262257,,13
1854303856,1854303856,,13
0694006513,0694006513,,13
0064431592,0064431592,,13
0152026320,0152026320,,13
0763615757,0763615757,,13
0689504764,0689504764,,13
0613033493,0613033493,,13
0698114280,0698114280,,13
0064430685,0064430685,,13
0316032271,0316032271,,13
0399207589,0399207589,,13
0152009981,0152009981,,13
0590413872,0590413872,,13
0152166084,0152166084,,13
0898457475,0898457475,,13
0399227741,0399227741,,13
0843143967,0843143967,,13
0618051589,0618051589,,13
0763603538,0763603538,,13
0849976146,0849976146,,13
0689847580,0689847580,,13
1929132387,1929132387,,13
0899197019,0899197019,,13
0152380116,0152380116,,13
0688109942,0688109942,,13
1564029654,1564029654,,13
0689809999,0689809999,,13
0694013013,0694013013,,13
088708026X,088708026X,,13
0152560262,0152560262,,13
0399237100,0399237100,,13
0399234276,0399234276,,13
0152380108,0152380108,,13
0833547488,0833547488,,13
0152021752,0152021752,,13
1558587004,1558587004,,13
0763616702,0763616702,,13
1558580093,1558580093,,13
0763619795,0763619795,,13
015216412X,015216412X,,13
068813954X,068813954X,,13
0789423995,0789423995,,13
0060094273,0060094273,,13
0688092411,0688092411,,13
0152021647,0152021647,,13
0448421607,0448421607,,13
0152567119,0152567119,,13
0805053883,0805053883,,13
1841480738,1841480738,,13
0395615771,0395615771,,13
0064435962,0064435962,,13
0152560254,0152560254,,13
1558585362,1558585362,,13
1581170769,1581170769,,13
0613228529,0613228529,,13
0152001182,0152001182,,13
0763617105,0763617105,,13
0786806052,0786806052,,13
0694700967,0694700967,,13
0590725254,0590725254,,13
1581170912,1581170912,,13
0152004718,0152004718,,13
039921822X,039921822X,,13
0531071855,0531071855,,13
0064430170,0064430170,,13
0590447254,0590447254,,13
0316236535,0316236535,,13
0689815816,0689815816,,13
0867342021,0867342021,,13
1564021017,1564021017,,13
0805017585,0805017585,,13
0808536435,0808536435,,13
067989344X,067989344X,,13
0807068411,0807068411,,13
0808528858,0808528858,,13
0735817480,0735817480,,13
0590677314,0590677314,,13
0671702262,0671702262,,13
0399218858,0399218858,,13
0698116453,0698116453,,13
069470038X,069470038X,,13
0805023461,0805023461,,13
0833530089,0833530089,,13
0060207051,0060207051,,13
0786803908,0786803908,,13
0152567089,0152567089,,13
0590259385,0590259385,,13
1557662614,1557662614,,13
0399229191,0399229191,,13
1562939300,1562939300,,13
0805017593,0805017593,,13
006020706X,006020706X,,13
0694700940,0694700940,,13
0688149014,0688149014,,13
0399234950,0399234950,,13
0152002650,0152002650,,13
0679875972,0679875972,,13
0316820164,0316820164,,13
0399215921,0399215921,,13
1841484296,1841484296,,13
0763612871,0763612871,,13
0435087835,0435087835,,13
0761309837,0761309837,,13
0899194214,0899194214,,13
078570244X,078570244X,,13
0027164403,0027164403,,13
0763612839,0763612839,,13
0688085555,0688085555,,13
0060235152,0060235152,,13
044840124X,044840124X,,13
0517800799,0517800799,,13
0763615765,0763615765,,13
0763616281,0763616281,,13
0735812322,0735812322,,13
0898459885,0898459885,,13
0525650369,0525650369,,13
1550742256,1550742256,,13
0688104800,0688104800,,13
0395900220,0395900220,,13
0375425675,0375425675,,13
0687720435,0687720435,,13
0887081770,0887081770,,13
0060255668,0060255668,,13
0152005331,0152005331,,13
0763606103,0763606103,,13
0399230130,0399230130,,13
0689853491,0689853491,,13
0395287731,0395287731,,13
0152018395,0152018395,,13
082341552X,082341552X,,13
014050740X,014050740X,,13
0694011622,0694011622,,13
067187893X,067187893X,,13
0152007717,0152007717,,13
0689829590,0689829590,,13
0689831439,0689831439,,13
0688148999,0688148999,,13
0833539841,0833539841,,13
0763621056,0763621056,,13
0399211667,0399211667,,13
0064433129,0064433129,,13
0399226842,0399226842,,13
0525459693,0525459693,,13
0785753168,0785753168,,13
0810941481,0810941481,,13
0843177098,0843177098,,13
0805011684,0805011684,,13
0689825498,0689825498,,13
0140553517,0140553517,,13
039921478X,039921478X,,13
0763604402,0763604402,,13
069400491X,069400491X,,13
0694010081,0694010081,,13
0694016756,0694016756,,13
0805059113,0805059113,,13
1558584412,1558584412,,13
0060931175,0060931175,,14
1561709336,1561709336,,14
0964398818,0964398818,,14
0964326191,0964326191,,14
0684846349,0684846349,,14
1890612189,1890612189,,14
0312904185,0312904185,,14
0964431157,0964431157,,14
0962618489,0962618489,,14
1564557367,1564557367,,14
0966435435,0966435435,,14
0195144082,0195144082,,14
1571741704,1571741704,,14
1577310411,1577310411,,14
0385312113,0385312113,,14
0896100049,0896100049,,14
1928586031,1928586031,,14
0914918966,0914918966,,14
034544034X,034544034X,,14
1557787107,1557787107,,14
0967036232,0967036232,,14
0849387671,0849387671,,14
1571741682,1571741682,,14
0966535804,0966535804,,14
1570625190,1570625190,,14
0971087644,0971087644,,14
0966132769,0966132769,,14
0789483335,0789483335,,14
0964326159,0964326159,,14
0671577441,0671577441,,14
089281537X,089281537X,,14
0852071841,0852071841,,14
1578730392,1578730392,,14
1578631653,1578631653,,14
0962689521,0962689521,,14
1878424394,1878424394,,14
1862042039,1862042039,,14
1577311566,1577311566,,14
1862043620,1862043620,,14
015100398X,015100398X,,14
1843330180,1843330180,,14
157174214X,157174214X,,14
1569246025,1569246025,,21
0062515020,0062515020,,14
1887472800,1887472800,,14
0471333263,0471333263,,14
1557787557,1557787557,,14
1561708259,1561708259,,14
1401901875,1401901875,,14
0806936436,0806936436,,14
0835607488,0835607488,,14
0595219063,0595219063,,14
0926524437,0926524437,,14
1561703982,1561703982,,14
1878424084,1878424084,,14
0892812028,0892812028,,14
0933031645,0933031645,,14
0892540559,0892540559,,14
0964398826,0964398826,,14
1928586066,1928586066,,14
0345440331,0345440331,,14
085207333X,085207333X,,14
1577330099,1577330099,,14
0852073224,0852073224,,14
0595144640,0595144640,,14
1561703915,1561703915,,14
0969755171,0969755171,,14
089281814X,089281814X,,14
0595131220,0595131220,,14
0835600750,0835600750,,14
158063057X,158063057X,,14
1889964077,1889964077,,14
9810234279,9810234279,,14
0471441538,0471441538,,14
0932927106,0932927106,,14
0060963107,0060963107,,14
0938190121,0938190121,,14
0380807610,0380807610,,14
1587991403,1587991403,,14
0533131936,0533131936,,21
1583220194,1583220194,,14
0140230122,0140230122,,14
1401000819,1401000819,,14
0312152175,0312152175,,14
0595201830,0595201830,,14
0962689513,0962689513,,14
015657246X,015657246X,,14
0060008393,0060008393,,14
0970655010,0970655010,,14
0835600084,0835600084,,14
096552504X,096552504X,,14
0964263742,0964263742,,14
0967701708,0967701708,,14
0385477813,0385477813,,14
188009021X,188009021X,,14
1401000827,1401000827,,14
0595163610,0595163610,,14
0924608161,0924608161,,14
1571741518,1571741518,,14
1556433840,1556433840,,14
0156013177,0156013177,,14
0609605267,0609605267,,14
0684831872,0684831872,,14
1889964093,1889964093,,14
0835607933,0835607933,,14
1929331053,1929331053,,14
0812693108,0812693108,,14
193049100X,193049100X,,14
0970417608,0970417608,,14
0393050416,0393050416,,14
0443050600,0443050600,,14
1930491018,1930491018,,21
0965262189,0965262189,,14
0967183405,0967183405,,14
0965680924,0965680924,,14
1564554759,1564554759,,14
1580631843,1580631843,,14
0824516362,0824516362,,14
0892815353,0892815353,,14
9810234260,9810234260,,14
0963734148,0963734148,,14
1556432674,1556432674,,14
0970316100,0970316100,,14
0385479670,0385479670,,15
0867164123,0867164123,,15
1569553017,1569553017,,15
0529068168,0529068168,,15
0195283953,0195283953,,15
0877935394,0877935394,,15
0195283929,0195283929,,15
0195284208,0195284208,,15
0879739886,0879739886,,15
0895555484,0895555484,,15
093393260X,093393260X,,15
1569551286,1569551286,,15
0892832835,0892832835,,15
0345397266,0345397266,,15
0899429327,0899429327,,15
0879460725,0879460725,,15
038508045X,038508045X,,15
0965366022,0965366022,,15
0195282779,0195282779,,15
1931709327,1931709327,,15
0195283910,0195283910,,15
1581700458,1581700458,,15
0310937388,0310937388,,15
0520230558,0520230558,,15
0892833998,0892833998,,15
0529068133,0529068133,,15
0195284240,0195284240,,15
1556654820,1556654820,,15
0529064847,0529064847,,15
0918344166,0918344166,,15
0060653388,0060653388,,15
0385471777,0385471777,,15
0840731752,0840731752,,15
076480488X,076480488X,,15
0892435399,0892435399,,15
0892439106,0892439106,,15
0879739134,0879739134,,15
0899425119,0899425119,,15
0310900573,0310900573,,15
0898704901,0898704901,,15
1879737477,1879737477,,15
0899425100,0899425100,,15
0529060892,0529060892,,15
1556653565,1556653565,,15
0060693495,0060693495,,15
0892436719,0892436719,,15
0895556081,0895556081,,15
0877935130,0877935130,,15
0757000312,0757000312,,15
0195284054,0195284054,,15
0879735902,0879735902,,15
031093737X,031093737X,,15
0785209778,0785209778,,15
1565111206,1565111206,,15
0882711415,0882711415,,15
0310900611,0310900611,,15
0879736690,0879736690,,15
0877936536,0877936536,,15
1931709602,1931709602,,15
0840712898,0840712898,,15
0195284011,0195284011,,15
0824517822,0824517822,,15
0060693185,0060693185,,15
0764553917,0764553917,,15
0918344379,0918344379,,15
0385479840,0385479840,,15
0892435364,0892435364,,15
0899423450,0899423450,,15
1580627269,1580627269,,15
156955191X,156955191X,,15
1569552673,1569552673,,15
0914070134,0914070134,,15
0385499183,0385499183,,15
0785257411,0785257411,,15
0879734159,0879734159,,15
0195284046,0195284046,,15
0899429653,0899429653,,15
0195283945,0195283945,,15
1555862926,1555862926,,15
0764802011,0764802011,,15
019528318X,019528318X,,15
0385232381,0385232381,,15
089942970X,089942970X,,15
0761529241,0761529241,,15
089942967X,089942967X,,15
081462796X,081462796X,,15
0898705533,0898705533,,15
0899429513,0899429513,,15
0899429637,0899429637,,15
1580870619,1580870619,,15
0809128594,0809128594,,15
0899426166,0899426166,,15
0898707986,0898707986,,15
089870152X,089870152X,,15
0879732156,0879732156,,15
0819880302,0819880302,,15
0867164611,0867164611,,15
0867163860,0867163860,,15
0159506530,0159506530,,15
0941050858,0941050858,,15
0006490522,0006490522,,15
0879739576,0879739576,,15
0819880310,0819880310,,15
080548101X,080548101X,,15
1930084080,1930084080,,15
089942953X,089942953X,,15
0385500661,0385500661,,15
0918344395,0918344395,,15
0195283902,0195283902,,15
0898704510,0898704510,,15
0814624847,0814624847,,15
0809134675,0809134675,,15
0060654058,0060654058,,15
089870491X,089870491X,,15
038524293X,038524293X,,15
0877936897,0877936897,,15
0385508190,0385508190,,15
0882711423,0882711423,,15
038550182X,038550182X,,15
1581700490,1581700490,,15
0028636392,0028636392,,15
0785257438,0785257438,,15
019528402X,019528402X,,15
0142437247,0142437247,,3
0028227530,0028227530,,3
0878919503,0878919503,,3
0679602968,0679602968,,3
0812504798,0812504798,,3
0671002759,0671002759,,3
0140390448,0140390448,,3
0451527070,0451527070,,3
0486408825,0486408825,,3
0140432914,0140432914,,3
1561007943,1561007943,,3
0078243440,0078243440,,3
0486264653,0486264653,,3
8408022261,8408022261,,3
0694520187,0694520187,,3
0791036502,0791036502,,3
0791036510,0791036510,,3
1930097115,1930097115,,3
0030522234,0030522234,,3
0945353413,0945353413,,3
0486290859,0486290859,,3
0884360563,0884360563,,3
0890845794,0890845794,,3
0060915188,0060915188,,3
1587886065,1587886065,,3
0553210114,0553210114,,3
0613371488,0613371488,,3
0764587242,0764587242,,3
068985126X,068985126X,,3
0553212184,0553212184,,3
9626346752,9626346752,,3
0679602003,0679602003,,3
0451526473,0451526473,,3
9626340266,9626340266,,3
0393972836,0393972836,,3
185326041X,185326041X,,3
0520045483,0520045483,,3
0393964302,0393964302,,3
006080615X,006080615X,,3
0140390057,0140390057,,3
1570421595,1570421595,,3
0679443657,0679443657,,3
0451526759,0451526759,,3
0764587277,0764587277,,3
0684830426,0684830426,,3
0375756876,0375756876,,3
0553213113,0553213113,,3
0679405593,0679405593,,3
0395980771,0395980771,,3
0679783202,0679783202,,3
0553212702,0553212702,,3
1555460054,1555460054,,3
0192100416,0192100416,,3
0030234573,0030234573,,3
0939495120,0939495120,,3
0192827871,0192827871,,3
0451522133,0451522133,,3
0520043545,0520043545,,3
0521402301,0521402301,,3
0140390847,0140390847,,3
0451524950,0451524950,,3
0812034422,0812034422,,3
0393319547,0393319547,,3
9626341033,9626341033,,3
1569945055,1569945055,,3
1853263079,1853263079,,3
0679600108,0679600108,,3
0822005956,0822005956,,3
0451163966,0451163966,,3
1573221589,1573221589,,3
0736605673,0736605673,,3
0764585789,0764585789,,3
006092988X,006092988X,,3
0679420398,0679420398,,3
0453008151,0453008151,,3
0345342968,0345342968,,3
0878919465,0878919465,,3
0399501487,0399501487,,3
0964875799,0964875799,,3
0573613435,0573613435,,3
0451526341,0451526341,,3
8423309835,8423309835,,3
0671727796,0671727796,,3
1573226122,1573226122,,3
1883332494,1883332494,,3
0316769568,0316769568,,3
0881030376,0881030376,,3
0764586696,0764586696,,3
0316769495,0316769495,,3
015505483X,015505483X,,3
0140043128,0140043128,,3
0316769576,0316769576,,3
0553450549,0553450549,,3
0446310786,0446310786,,3
0140177396,0140177396,,3
0451524934,0451524934,,3
0452262933,0452262933,,3
0140481877,0140481877,,3
0553280414,0553280414,,3
0521377986,0521377986,,3
0316769541,0316769541,,3
0881030317,0881030317,,3
0446677841,0446677841,,3
0141181222,0141181222,,3
0321024060,0321024060,,3
0669464813,0669464813,,3
0764191004,0764191004,,3
157322877X,157322877X,,3
0060933275,0060933275,,3
0808514628,0808514628,,3
0791056635,0791056635,,3
0812035062,0812035062,,3
0679417397,0679417397,,3
0807209546,0807209546,,3
0899663680,0899663680,,3
0791059278,0791059278,,3
0670030589,0670030589,,3
157270036X,157270036X,,3
0142000671,0142000671,,3
0878917527,0878917527,,3
0316769517,0316769517,,3
0694526274,0694526274,,3
0060194995,0060194995,,3
037572561X,037572561X,,3
0899664237,0899664237,,3
0694526266,0694526266,,3
0822001748,0822001748,,3
0764586505,0764586505,,3
0060935464,0060935464,,3
0140283331,0140283331,,3
0151191549,0151191549,,3
0684833395,0684833395,,3
0881030384,0881030384,,3
0440227852,0440227852,,3
1572701900,1572701900,,3
0808514571,0808514571,,3
0590427113,0590427113,,3
0670887048,0670887048,,3
0385333846,0385333846,,3
0140065172,0140065172,,3
0764586009,0764586009,,3
0385312083,0385312083,,3
0791063399,0791063399,,3
038550151X,038550151X,,3
0764108190,0764108190,,3
0060929871,0060929871,,3
0764108212,0764108212,,3
0395796776,0395796776,,3
006017322X,006017322X,,3
156137301X,156137301X,,3
0140186425,0140186425,,3
0764585916,0764585916,,3
0316925810,0316925810,,3
0151002177,0151002177,,3
0808514024,0808514024,,3
0822004585,0822004585,,3
088103715X,088103715X,,3
0684833662,0684833662,,3
067187036X,067187036X,,3
0553275747,0553275747,,3
0694525820,0694525820,,3
0486417247,0486417247,,3
0453007902,0453007902,,3
0316769509,0316769509,,3
014028334X,014028334X,,3
0684865130,0684865130,,3
1883332761,1883332761,,3
080851900X,080851900X,,3
078610239X,078610239X,,3
0316767727,0316767727,,3
0671019074,0671019074,,3
0679463267,0679463267,,3
0440180295,0440180295,,3
0060001941,0060001941,,3
0679437223,0679437223,,3
0345410017,0345410017,,3
079105666X,079105666X,,3
0140236015,0140236015,,3
053455413X,053455413X,,17
0465084486,0465084486,,17
0830817751,0830817751,,17
0716738538,0716738538,,17
0471052205,0471052205,,17
1572242698,1572242698,,17
0880488131,0880488131,,17
0534368867,0534368867,,17
1557982414,1557982414,,17
007557294X,007557294X,,17
1557986126,1557986126,,17
0205123902,0205123902,,17
0393701735,0393701735,,17
0534357032,0534357032,,17
0205284124,0205284124,,17
0789007401,0789007401,,17
0898625653,0898625653,,17
0195114817,0195114817,,17
0761903119,0761903119,,17
1556201877,1556201877,,17
0534367321,0534367321,,17
0963382136,0963382136,,17
0023030852,0023030852,,17
087581428X,087581428X,,17
0534364284,0534364284,,17
0306453525,0306453525,,17
0781731836,0781731836,,17
0534355552,0534355552,,17
0205274749,0205274749,,17
0683301284,0683301284,,17
0471419796,0471419796,,17
1583913289,1583913289,,17
0123865859,0123865859,,17
0684829940,0684829940,,17
0898621992,0898621992,,17
0926544268,0926544268,,17
0205279309,0205279309,,17
1572305932,1572305932,,17
0395874513,0395874513,,17
0534367313,0534367313,,17
0534367666,0534367666,,17
0876302282,0876302282,,17
0761920056,0761920056,,17
1558101535,1558101535,,17
019508800X,019508800X,,17
0198662114,0198662114,,17
0534343023,0534343023,,17
1568217773,1568217773,,17
002911781X,002911781X,,17
019514211X,019514211X,,17
0155051997,0155051997,,17
0880489316,0880489316,,17
0071347135,0071347135,,17
030644755X,030644755X,,17
0205317375,0205317375,,17
0890424071,0890424071,,17
0072552409,0072552409,,17
0205296211,0205296211,,17
0393700771,0393700771,,17
0275963004,0275963004,,17
0398071012,0398071012,,17
0205354718,0205354718,,17
0880483938,0880483938,,17
1572302763,1572302763,,17
0192629700,0192629700,,17
0761923306,0761923306,,17
1557987688,1557987688,,17
0534537227,0534537227,,17
157230149X,157230149X,,17
1885333072,1885333072,,17
1929622392,1929622392,,17
091856008X,091856008X,,17
0871012987,0871012987,,17
0534346898,0534346898,,17
0205340725,0205340725,,17
1557985995,1557985995,,17
1585620580,1585620580,,17
0471282952,0471282952,,17
0684843315,0684843315,,17
0130273953,0130273953,,17
0801333121,0801333121,,17
0911655220,0911655220,,17
0205198333,0205198333,,17
0205200095,0205200095,,17
0534364713,0534364713,,17
1577660056,1577660056,,17
0471168874,0471168874,,17
047101186X,047101186X,,17
0534357989,0534357989,,17
0534514405,0534514405,,17
0876308647,0876308647,,17
0192615874,0192615874,,17
0393701905,0393701905,,17
